subject_id,spider score,swiss score, Parent CTX_image, center latitude, center longitude,CTX center x position,CTX center y position
488189,0.000,0.000,"P13_005953_1020_XN_78S057W",-76.50,301.55,4400,41100
488190,0.000,0.000,"P13_005953_1020_XN_78S057W",-76.44,301.49,4400,41700
488191,0.000,0.000,"P13_005953_1020_XN_78S057W",-76.38,301.43,4400,42300
488192,0.143,0.000,"P13_005953_1020_XN_78S057W",-76.32,301.38,4400,42900
488193,0.045,0.042,"P13_005953_1020_XN_78S057W",-76.26,301.32,4400,43500
488194,0.000,0.000,"P13_005953_1020_XN_78S057W",-76.20,301.26,4400,44100
488195,0.000,0.000,"P13_005953_1020_XN_78S057W",-76.14,301.21,4400,44700
488196,0.000,0.000,"P13_005953_1020_XN_78S057W",-76.08,301.15,4400,45300
488197,0.000,0.000,"P13_005953_1020_XN_78S057W",-76.02,301.09,4400,45900
488198,0.000,0.072,"P13_005953_1020_XN_78S057W",-75.96,301.04,4400,46500
488199,0.000,0.042,"P13_005953_1020_XN_78S057W",-75.90,300.98,4400,47100
488200,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.84,300.93,4400,47700
488201,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.78,300.88,4400,48300
488202,0.000,0.046,"P13_005953_1020_XN_78S057W",-75.72,300.82,4400,48900
488203,0.000,0.024,"P13_005953_1020_XN_78S057W",-75.66,300.77,4400,49500
488204,0.049,0.042,"P13_005953_1020_XN_78S057W",-75.60,300.72,4400,50100
488205,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.54,300.67,4400,50700
488206,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.48,300.61,4400,51300
488207,0.000,0.000,"P13_005953_1020_XN_78S057W",-75.42,300.56,4400,51900
485412,0.044,0.364,"G14_023687_1031_XN_76S036W",-78.72,323.40,400,300
485413,0.000,0.210,"G14_023687_1031_XN_76S036W",-78.66,323.40,400,900
485414,0.000,0.162,"G14_023687_1031_XN_76S036W",-78.60,323.39,400,1500
485415,0.000,0.317,"G14_023687_1031_XN_76S036W",-78.54,323.39,400,2100
485416,0.000,0.568,"G14_023687_1031_XN_76S036W",-78.48,323.39,400,2700
485417,0.000,0.231,"G14_023687_1031_XN_76S036W",-78.41,323.39,400,3300
485418,0.038,0.267,"G14_023687_1031_XN_76S036W",-78.35,323.38,400,3900
485419,0.085,0.306,"G14_023687_1031_XN_76S036W",-78.29,323.38,400,4500
485420,0.025,0.297,"G14_023687_1031_XN_76S036W",-78.23,323.38,400,5100
485421,0.000,0.542,"G14_023687_1031_XN_76S036W",-78.17,323.38,400,5700
485422,0.042,0.428,"G14_023687_1031_XN_76S036W",-78.11,323.37,400,6300
485423,0.083,0.644,"G14_023687_1031_XN_76S036W",-78.05,323.37,400,6900
485424,0.147,0.537,"G14_023687_1031_XN_76S036W",-77.98,323.37,400,7500
485425,0.037,0.655,"G14_023687_1031_XN_76S036W",-77.92,323.37,400,8100
485426,0.042,0.418,"G14_023687_1031_XN_76S036W",-77.86,323.36,400,8700
485427,0.042,0.338,"G14_023687_1031_XN_76S036W",-77.80,323.36,400,9300
485428,0.165,0.124,"G14_023687_1031_XN_76S036W",-77.74,323.36,400,9900
485429,0.176,0.088,"G14_023687_1031_XN_76S036W",-77.68,323.36,400,10500
485430,0.040,0.118,"G14_023687_1031_XN_76S036W",-77.62,323.35,400,11100
485431,0.028,0.127,"G14_023687_1031_XN_76S036W",-77.55,323.35,400,11700
485432,0.020,0.121,"G14_023687_1031_XN_76S036W",-77.49,323.35,400,12300
485433,0.030,0.035,"G14_023687_1031_XN_76S036W",-77.43,323.34,400,12900
485434,0.000,0.216,"G14_023687_1031_XN_76S036W",-77.37,323.34,400,13500
485435,0.000,0.000,"G14_023687_1031_XN_76S036W",-77.31,323.34,400,14100
485436,0.000,0.000,"G14_023687_1031_XN_76S036W",-77.25,323.33,400,14700
485437,0.000,0.088,"G14_023687_1031_XN_76S036W",-77.19,323.33,400,15300
485438,0.000,0.000,"G14_023687_1031_XN_76S036W",-77.12,323.33,400,15900
485439,0.044,0.000,"G14_023687_1031_XN_76S036W",-77.06,323.32,400,16500
485440,0.000,0.000,"G14_023687_1031_XN_76S036W",-77.00,323.32,400,17100
485441,0.158,0.031,"G14_023687_1031_XN_76S036W",-76.94,323.32,400,17700
485442,0.100,0.000,"G14_023687_1031_XN_76S036W",-76.88,323.31,400,18300
485443,0.068,0.000,"G14_023687_1031_XN_76S036W",-76.82,323.31,400,18900
485444,0.012,0.062,"G14_023687_1031_XN_76S036W",-76.76,323.31,400,19500
485445,0.031,0.048,"G14_023687_1031_XN_76S036W",-76.70,323.30,400,20100
485446,0.000,0.000,"G14_023687_1031_XN_76S036W",-76.63,323.30,400,20700
485447,0.055,0.069,"G14_023687_1031_XN_76S036W",-76.57,323.29,400,21300
485448,0.150,0.065,"G14_023687_1031_XN_76S036W",-76.51,323.29,400,21900
485449,0.066,0.094,"G14_023687_1031_XN_76S036W",-76.45,323.29,400,22500
485450,0.161,0.028,"G14_023687_1031_XN_76S036W",-76.39,323.28,400,23100
485451,0.125,0.000,"G14_023687_1031_XN_76S036W",-76.33,323.28,400,23700
485452,0.114,0.114,"G14_023687_1031_XN_76S036W",-76.26,323.28,400,24300
485453,0.374,0.000,"G14_023687_1031_XN_76S036W",-76.20,323.27,400,24900
485454,0.235,0.057,"G14_023687_1031_XN_76S036W",-76.14,323.27,400,25500
485455,0.207,0.000,"G14_023687_1031_XN_76S036W",-76.08,323.26,400,26100
485456,0.245,0.000,"G14_023687_1031_XN_76S036W",-76.02,323.26,400,26700
485457,0.296,0.034,"G14_023687_1031_XN_76S036W",-75.96,323.26,400,27300
485458,0.202,0.000,"G14_023687_1031_XN_76S036W",-75.90,323.25,400,27900
485459,0.036,0.022,"G14_023687_1031_XN_76S036W",-75.83,323.25,400,28500
485460,0.248,0.000,"G14_023687_1031_XN_76S036W",-75.77,323.24,400,29100
485461,0.299,0.027,"G14_023687_1031_XN_76S036W",-75.71,323.24,400,29700
485462,0.040,0.000,"G14_023687_1031_XN_76S036W",-75.65,323.23,400,30300
485463,0.313,0.000,"G14_023687_1031_XN_76S036W",-75.59,323.23,400,30900
485464,0.074,0.068,"G14_023687_1031_XN_76S036W",-75.53,323.23,400,31500
485465,0.160,0.028,"G14_023687_1031_XN_76S036W",-75.47,323.22,400,32100
485466,0.354,0.034,"G14_023687_1031_XN_76S036W",-75.40,323.22,400,32700
485467,0.286,0.000,"G14_023687_1031_XN_76S036W",-75.34,323.21,400,33300
485468,0.363,0.000,"G14_023687_1031_XN_76S036W",-75.28,323.21,400,33900
485469,0.150,0.000,"G14_023687_1031_XN_76S036W",-75.22,323.20,400,34500
485470,0.036,0.376,"G14_023687_1031_XN_76S036W",-78.71,323.75,1200,300
485471,0.000,0.160,"G14_023687_1031_XN_76S036W",-78.65,323.74,1200,900
485472,0.031,0.077,"G14_023687_1031_XN_76S036W",-78.59,323.74,1200,1500
485473,0.023,0.477,"G14_023687_1031_XN_76S036W",-78.53,323.73,1200,2100
485474,0.000,0.628,"G14_023687_1031_XN_76S036W",-78.46,323.73,1200,2700
485475,0.000,0.193,"G14_023687_1031_XN_76S036W",-78.40,323.73,1200,3300
485476,0.000,0.292,"G14_023687_1031_XN_76S036W",-78.34,323.72,1200,3900
485477,0.068,0.395,"G14_023687_1031_XN_76S036W",-78.28,323.72,1200,4500
485478,0.081,0.439,"G14_023687_1031_XN_76S036W",-78.22,323.71,1200,5100
485479,0.034,0.582,"G14_023687_1031_XN_76S036W",-78.16,323.71,1200,5700
485480,0.000,0.844,"G14_023687_1031_XN_76S036W",-78.10,323.70,1200,6300
485481,0.037,0.634,"G14_023687_1031_XN_76S036W",-78.03,323.70,1200,6900
485482,0.041,0.474,"G14_023687_1031_XN_76S036W",-77.97,323.69,1200,7500
485483,0.039,0.350,"G14_023687_1031_XN_76S036W",-77.91,323.69,1200,8100
485484,0.070,0.261,"G14_023687_1031_XN_76S036W",-77.85,323.68,1200,8700
485485,0.117,0.041,"G14_023687_1031_XN_76S036W",-77.79,323.68,1200,9300
485486,0.491,0.121,"G14_023687_1031_XN_76S036W",-77.73,323.68,1200,9900
485487,0.402,0.113,"G14_023687_1031_XN_76S036W",-77.67,323.67,1200,10500
485488,0.000,0.042,"G14_023687_1031_XN_76S036W",-77.61,323.67,1200,11100
485489,0.073,0.178,"G14_023687_1031_XN_76S036W",-77.54,323.66,1200,11700
485490,0.066,0.000,"G14_023687_1031_XN_76S036W",-77.48,323.66,1200,12300
485491,0.113,0.186,"G14_023687_1031_XN_76S036W",-77.42,323.65,1200,12900
485492,0.066,0.208,"G14_023687_1031_XN_76S036W",-77.36,323.65,1200,13500
485493,0.065,0.035,"G14_023687_1031_XN_76S036W",-77.30,323.64,1200,14100
485494,0.000,0.000,"G14_023687_1031_XN_76S036W",-77.24,323.64,1200,14700
485495,0.042,0.000,"G14_023687_1031_XN_76S036W",-77.18,323.63,1200,15300
485496,0.000,0.000,"G14_023687_1031_XN_76S036W",-77.11,323.63,1200,15900
485497,0.000,0.000,"G14_023687_1031_XN_76S036W",-77.05,323.62,1200,16500
485498,0.151,0.072,"G14_023687_1031_XN_76S036W",-76.99,323.62,1200,17100
485499,0.043,0.000,"G14_023687_1031_XN_76S036W",-76.93,323.61,1200,17700
485500,0.000,0.037,"G14_023687_1031_XN_76S036W",-76.87,323.61,1200,18300
485501,0.000,0.000,"G14_023687_1031_XN_76S036W",-76.81,323.60,1200,18900
485502,0.041,0.000,"G14_023687_1031_XN_76S036W",-76.75,323.60,1200,19500
485503,0.144,0.000,"G14_023687_1031_XN_76S036W",-76.68,323.59,1200,20100
485504,0.090,0.000,"G14_023687_1031_XN_76S036W",-76.62,323.58,1200,20700
485505,0.161,0.000,"G14_023687_1031_XN_76S036W",-76.56,323.58,1200,21300
485506,0.281,0.000,"G14_023687_1031_XN_76S036W",-76.50,323.57,1200,21900
485507,0.278,0.043,"G14_023687_1031_XN_76S036W",-76.44,323.57,1200,22500
485508,0.283,0.064,"G14_023687_1031_XN_76S036W",-76.38,323.56,1200,23100
485509,0.177,0.000,"G14_023687_1031_XN_76S036W",-76.32,323.56,1200,23700
485510,0.261,0.000,"G14_023687_1031_XN_76S036W",-76.25,323.55,1200,24300
485511,0.174,0.042,"G14_023687_1031_XN_76S036W",-76.19,323.55,1200,24900
485512,0.212,0.037,"G14_023687_1031_XN_76S036W",-76.13,323.54,1200,25500
485513,0.221,0.037,"G14_023687_1031_XN_76S036W",-76.07,323.54,1200,26100
485514,0.337,0.000,"G14_023687_1031_XN_76S036W",-76.01,323.53,1200,26700
485515,0.287,0.000,"G14_023687_1031_XN_76S036W",-75.95,323.53,1200,27300
485516,0.216,0.000,"G14_023687_1031_XN_76S036W",-75.88,323.52,1200,27900
485517,0.198,0.000,"G14_023687_1031_XN_76S036W",-75.82,323.52,1200,28500
485518,0.304,0.025,"G14_023687_1031_XN_76S036W",-75.76,323.51,1200,29100
485519,0.288,0.000,"G14_023687_1031_XN_76S036W",-75.70,323.50,1200,29700
485520,0.295,0.000,"G14_023687_1031_XN_76S036W",-75.64,323.50,1200,30300
485521,0.112,0.000,"G14_023687_1031_XN_76S036W",-75.58,323.49,1200,30900
485522,0.343,0.000,"G14_023687_1031_XN_76S036W",-75.52,323.49,1200,31500
485523,0.165,0.029,"G14_023687_1031_XN_76S036W",-75.45,323.48,1200,32100
485524,0.344,0.000,"G14_023687_1031_XN_76S036W",-75.39,323.48,1200,32700
485525,0.338,0.000,"G14_023687_1031_XN_76S036W",-75.33,323.47,1200,33300
485526,0.000,0.056,"G14_023687_1031_XN_76S036W",-75.27,323.47,1200,33900
485527,0.072,0.000,"G14_023687_1031_XN_76S036W",-75.21,323.46,1200,34500
485528,0.000,0.155,"G14_023687_1031_XN_76S036W",-78.70,324.10,2000,300
485529,0.069,0.163,"G14_023687_1031_XN_76S036W",-78.64,324.09,2000,900
485530,0.041,0.148,"G14_023687_1031_XN_76S036W",-78.58,324.08,2000,1500
485531,0.048,0.212,"G14_023687_1031_XN_76S036W",-78.51,324.08,2000,2100
485532,0.000,0.529,"G14_023687_1031_XN_76S036W",-78.45,324.07,2000,2700
485533,0.087,0.609,"G14_023687_1031_XN_76S036W",-78.39,324.07,2000,3300
485534,0.073,0.293,"G14_023687_1031_XN_76S036W",-78.33,324.06,2000,3900
485535,0.000,0.423,"G14_023687_1031_XN_76S036W",-78.27,324.05,2000,4500
485536,0.000,0.418,"G14_023687_1031_XN_76S036W",-78.21,324.05,2000,5100
485537,0.125,0.326,"G14_023687_1031_XN_76S036W",-78.15,324.04,2000,5700
485538,0.000,0.522,"G14_023687_1031_XN_76S036W",-78.08,324.03,2000,6300
485539,0.000,0.232,"G14_023687_1031_XN_76S036W",-78.02,324.03,2000,6900
485540,0.083,0.164,"G14_023687_1031_XN_76S036W",-77.96,324.02,2000,7500
485541,0.039,0.495,"G14_023687_1031_XN_76S036W",-77.90,324.01,2000,8100
485542,0.064,0.111,"G14_023687_1031_XN_76S036W",-77.84,324.01,2000,8700
485543,0.177,0.132,"G14_023687_1031_XN_76S036W",-77.78,324.00,2000,9300
485544,0.142,0.118,"G14_023687_1031_XN_76S036W",-77.72,323.99,2000,9900
485545,0.350,0.337,"G14_023687_1031_XN_76S036W",-77.65,323.99,2000,10500
485546,0.181,0.139,"G14_023687_1031_XN_76S036W",-77.59,323.98,2000,11100
485547,0.075,0.112,"G14_023687_1031_XN_76S036W",-77.53,323.97,2000,11700
485548,0.214,0.201,"G14_023687_1031_XN_76S036W",-77.47,323.97,2000,12300
485549,0.115,0.000,"G14_023687_1031_XN_76S036W",-77.41,323.96,2000,12900
485550,0.061,0.037,"G14_023687_1031_XN_76S036W",-77.35,323.95,2000,13500
485551,0.000,0.000,"G14_023687_1031_XN_76S036W",-77.29,323.95,2000,14100
485552,0.000,0.000,"G14_023687_1031_XN_76S036W",-77.22,323.94,2000,14700
485553,0.126,0.045,"G14_023687_1031_XN_76S036W",-77.16,323.93,2000,15300
485554,0.033,0.000,"G14_023687_1031_XN_76S036W",-77.10,323.93,2000,15900
485555,0.000,0.037,"G14_023687_1031_XN_76S036W",-77.04,323.92,2000,16500
485556,0.125,0.031,"G14_023687_1031_XN_76S036W",-76.98,323.91,2000,17100
485557,0.223,0.000,"G14_023687_1031_XN_76S036W",-76.92,323.91,2000,17700
485558,0.031,0.000,"G14_023687_1031_XN_76S036W",-76.86,323.90,2000,18300
485559,0.047,0.000,"G14_023687_1031_XN_76S036W",-76.79,323.89,2000,18900
485560,0.000,0.000,"G14_023687_1031_XN_76S036W",-76.73,323.89,2000,19500
485561,0.068,0.016,"G14_023687_1031_XN_76S036W",-76.67,323.88,2000,20100
485562,0.113,0.000,"G14_023687_1031_XN_76S036W",-76.61,323.87,2000,20700
485563,0.320,0.000,"G14_023687_1031_XN_76S036W",-76.55,323.87,2000,21300
485564,0.280,0.000,"G14_023687_1031_XN_76S036W",-76.49,323.86,2000,21900
485565,0.377,0.000,"G14_023687_1031_XN_76S036W",-76.43,323.85,2000,22500
485566,0.266,0.000,"G14_023687_1031_XN_76S036W",-76.37,323.85,2000,23100
485567,0.256,0.000,"G14_023687_1031_XN_76S036W",-76.30,323.84,2000,23700
485568,0.205,0.054,"G14_023687_1031_XN_76S036W",-76.24,323.83,2000,24300
485569,0.367,0.000,"G14_023687_1031_XN_76S036W",-76.18,323.83,2000,24900
485570,0.280,0.000,"G14_023687_1031_XN_76S036W",-76.12,323.82,2000,25500
485571,0.202,0.000,"G14_023687_1031_XN_76S036W",-76.06,323.81,2000,26100
485572,0.342,0.000,"G14_023687_1031_XN_76S036W",-76.00,323.81,2000,26700
485573,0.077,0.000,"G14_023687_1031_XN_76S036W",-75.93,323.80,2000,27300
485574,0.255,0.000,"G14_023687_1031_XN_76S036W",-75.87,323.79,2000,27900
485575,0.203,0.000,"G14_023687_1031_XN_76S036W",-75.81,323.79,2000,28500
485576,0.248,0.000,"G14_023687_1031_XN_76S036W",-75.75,323.78,2000,29100
485577,0.356,0.000,"G14_023687_1031_XN_76S036W",-75.69,323.77,2000,29700
485578,0.358,0.000,"G14_023687_1031_XN_76S036W",-75.63,323.77,2000,30300
485579,0.202,0.000,"G14_023687_1031_XN_76S036W",-75.57,323.76,2000,30900
485580,0.330,0.000,"G14_023687_1031_XN_76S036W",-75.50,323.75,2000,31500
485581,0.378,0.000,"G14_023687_1031_XN_76S036W",-75.44,323.75,2000,32100
485582,0.269,0.000,"G14_023687_1031_XN_76S036W",-75.38,323.74,2000,32700
485583,0.339,0.000,"G14_023687_1031_XN_76S036W",-75.32,323.73,2000,33300
485584,0.085,0.000,"G14_023687_1031_XN_76S036W",-75.26,323.72,2000,33900
485585,0.313,0.000,"G14_023687_1031_XN_76S036W",-75.20,323.72,2000,34500
485586,0.046,0.119,"G14_023687_1031_XN_76S036W",-78.69,324.45,2800,300
485587,0.015,0.075,"G14_023687_1031_XN_76S036W",-78.63,324.44,2800,900
485588,0.040,0.169,"G14_023687_1031_XN_76S036W",-78.56,324.43,2800,1500
485589,0.000,0.115,"G14_023687_1031_XN_76S036W",-78.50,324.42,2800,2100
485590,0.041,0.582,"G14_023687_1031_XN_76S036W",-78.44,324.41,2800,2700
485591,0.034,0.316,"G14_023687_1031_XN_76S036W",-78.38,324.40,2800,3300
485592,0.034,0.458,"G14_023687_1031_XN_76S036W",-78.32,324.39,2800,3900
485593,0.039,0.469,"G14_023687_1031_XN_76S036W",-78.26,324.39,2800,4500
485594,0.030,0.543,"G14_023687_1031_XN_76S036W",-78.20,324.38,2800,5100
485595,0.123,0.571,"G14_023687_1031_XN_76S036W",-78.13,324.37,2800,5700
485596,0.068,0.538,"G14_023687_1031_XN_76S036W",-78.07,324.36,2800,6300
485597,0.034,0.318,"G14_023687_1031_XN_76S036W",-78.01,324.35,2800,6900
485598,0.067,0.196,"G14_023687_1031_XN_76S036W",-77.95,324.34,2800,7500
485599,0.000,0.241,"G14_023687_1031_XN_76S036W",-77.89,324.34,2800,8100
485600,0.000,0.209,"G14_023687_1031_XN_76S036W",-77.83,324.33,2800,8700
485601,0.270,0.092,"G14_023687_1031_XN_76S036W",-77.77,324.32,2800,9300
485602,0.302,0.298,"G14_023687_1031_XN_76S036W",-77.70,324.31,2800,9900
485603,0.102,0.083,"G14_023687_1031_XN_76S036W",-77.64,324.30,2800,10500
485604,0.040,0.247,"G14_023687_1031_XN_76S036W",-77.58,324.29,2800,11100
485605,0.119,0.266,"G14_023687_1031_XN_76S036W",-77.52,324.28,2800,11700
485606,0.034,0.219,"G14_023687_1031_XN_76S036W",-77.46,324.28,2800,12300
485607,0.065,0.000,"G14_023687_1031_XN_76S036W",-77.40,324.27,2800,12900
485608,0.009,0.044,"G14_023687_1031_XN_76S036W",-77.34,324.26,2800,13500
485609,0.000,0.039,"G14_023687_1031_XN_76S036W",-77.27,324.25,2800,14100
485610,0.000,0.000,"G14_023687_1031_XN_76S036W",-77.21,324.24,2800,14700
485611,0.027,0.000,"G14_023687_1031_XN_76S036W",-77.15,324.24,2800,15300
485612,0.072,0.000,"G14_023687_1031_XN_76S036W",-77.09,324.23,2800,15900
485613,0.100,0.053,"G14_023687_1031_XN_76S036W",-77.03,324.22,2800,16500
485614,0.086,0.040,"G14_023687_1031_XN_76S036W",-76.97,324.21,2800,17100
485615,0.041,0.026,"G14_023687_1031_XN_76S036W",-76.91,324.20,2800,17700
485616,0.000,0.000,"G14_023687_1031_XN_76S036W",-76.84,324.19,2800,18300
485617,0.107,0.000,"G14_023687_1031_XN_76S036W",-76.78,324.19,2800,18900
485618,0.074,0.000,"G14_023687_1031_XN_76S036W",-76.72,324.18,2800,19500
485619,0.000,0.000,"G14_023687_1031_XN_76S036W",-76.66,324.17,2800,20100
485620,0.121,0.000,"G14_023687_1031_XN_76S036W",-76.60,324.16,2800,20700
485621,0.149,0.000,"G14_023687_1031_XN_76S036W",-76.54,324.15,2800,21300
485622,0.217,0.000,"G14_023687_1031_XN_76S036W",-76.48,324.14,2800,21900
485623,0.344,0.036,"G14_023687_1031_XN_76S036W",-76.41,324.14,2800,22500
485624,0.269,0.071,"G14_023687_1031_XN_76S036W",-76.35,324.13,2800,23100
485625,0.111,0.000,"G14_023687_1031_XN_76S036W",-76.29,324.12,2800,23700
485626,0.264,0.000,"G14_023687_1031_XN_76S036W",-76.23,324.11,2800,24300
485627,0.130,0.000,"G14_023687_1031_XN_76S036W",-76.17,324.10,2800,24900
485628,0.336,0.000,"G14_023687_1031_XN_76S036W",-76.11,324.10,2800,25500
485629,0.200,0.000,"G14_023687_1031_XN_76S036W",-76.05,324.09,2800,26100
485630,0.145,0.000,"G14_023687_1031_XN_76S036W",-75.98,324.08,2800,26700
485631,0.378,0.000,"G14_023687_1031_XN_76S036W",-75.92,324.07,2800,27300
485632,0.244,0.000,"G14_023687_1031_XN_76S036W",-75.86,324.06,2800,27900
485633,0.290,0.039,"G14_023687_1031_XN_76S036W",-75.80,324.06,2800,28500
485634,0.311,0.000,"G14_023687_1031_XN_76S036W",-75.74,324.05,2800,29100
485635,0.360,0.000,"G14_023687_1031_XN_76S036W",-75.68,324.04,2800,29700
485636,0.362,0.000,"G14_023687_1031_XN_76S036W",-75.62,324.03,2800,30300
485637,0.263,0.000,"G14_023687_1031_XN_76S036W",-75.55,324.02,2800,30900
485638,0.231,0.030,"G14_023687_1031_XN_76S036W",-75.49,324.02,2800,31500
485639,0.494,0.000,"G14_023687_1031_XN_76S036W",-75.43,324.01,2800,32100
485640,0.315,0.000,"G14_023687_1031_XN_76S036W",-75.37,324.00,2800,32700
485641,0.299,0.000,"G14_023687_1031_XN_76S036W",-75.31,323.99,2800,33300
485642,0.425,0.000,"G14_023687_1031_XN_76S036W",-75.25,323.98,2800,33900
485643,0.557,0.018,"G14_023687_1031_XN_76S036W",-75.19,323.98,2800,34500
1510552,0.108,0.048,"D14_032733_1028_XN_77S036W",-78.75,324.31,400,300
1510553,0.071,0.076,"D14_032733_1028_XN_77S036W",-78.69,324.24,400,900
1510554,0.000,0.049,"D14_032733_1028_XN_77S036W",-78.63,324.16,400,1500
1510555,0.049,0.048,"D14_032733_1028_XN_77S036W",-78.57,324.09,400,2100
1510556,0.082,0.100,"D14_032733_1028_XN_77S036W",-78.51,324.02,400,2700
1510557,0.000,0.448,"D14_032733_1028_XN_77S036W",-78.45,323.95,400,3300
1510558,0.118,0.088,"D14_032733_1028_XN_77S036W",-78.39,323.88,400,3900
1510559,0.000,0.254,"D14_032733_1028_XN_77S036W",-78.34,323.81,400,4500
1510560,0.048,0.265,"D14_032733_1028_XN_77S036W",-78.28,323.74,400,5100
1510561,0.032,0.182,"D14_032733_1028_XN_77S036W",-78.22,323.67,400,5700
1510562,0.050,0.431,"D14_032733_1028_XN_77S036W",-78.16,323.60,400,6300
1510563,0.000,0.505,"D14_032733_1028_XN_77S036W",-78.10,323.54,400,6900
1510564,0.050,0.242,"D14_032733_1028_XN_77S036W",-78.04,323.47,400,7500
1510565,0.044,0.379,"D14_032733_1028_XN_77S036W",-77.98,323.40,400,8100
1510566,0.190,0.363,"D14_032733_1028_XN_77S036W",-77.92,323.34,400,8700
1510567,0.026,0.149,"D14_032733_1028_XN_77S036W",-77.86,323.28,400,9300
1510568,0.091,0.275,"D14_032733_1028_XN_77S036W",-77.80,323.21,400,9900
1510569,0.234,0.112,"D14_032733_1028_XN_77S036W",-77.74,323.15,400,10500
1510570,0.198,0.094,"D14_032733_1028_XN_77S036W",-77.68,323.09,400,11100
1510571,0.354,0.051,"D14_032733_1028_XN_77S036W",-77.62,323.02,400,11700
1510572,0.090,0.000,"D14_032733_1028_XN_77S036W",-77.56,322.96,400,12300
1510573,0.084,0.000,"D14_032733_1028_XN_77S036W",-77.51,322.90,400,12900
1510574,0.129,0.185,"D14_032733_1028_XN_77S036W",-77.45,322.84,400,13500
1510575,0.000,0.046,"D14_032733_1028_XN_77S036W",-77.39,322.78,400,14100
1510576,0.000,0.000,"D14_032733_1028_XN_77S036W",-77.33,322.72,400,14700
1510577,0.122,0.038,"D14_032733_1028_XN_77S036W",-77.27,322.66,400,15300
1510578,0.000,0.020,"D14_032733_1028_XN_77S036W",-77.21,322.60,400,15900
1510579,0.043,0.047,"D14_032733_1028_XN_77S036W",-77.15,322.54,400,16500
1510580,0.000,0.000,"D14_032733_1028_XN_77S036W",-77.09,322.49,400,17100
1510581,0.000,0.041,"D14_032733_1028_XN_77S036W",-77.03,322.43,400,17700
1510582,0.193,0.000,"D14_032733_1028_XN_77S036W",-76.97,322.37,400,18300
1510583,0.000,0.000,"D14_032733_1028_XN_77S036W",-76.91,322.32,400,18900
1510584,0.048,0.000,"D14_032733_1028_XN_77S036W",-76.85,322.26,400,19500
1510483,0.097,0.047,"D14_032733_1028_XN_77S036W",-76.79,322.21,400,20100
1510484,0.126,0.000,"D14_032733_1028_XN_77S036W",-76.73,322.15,400,20700
1510485,0.000,0.000,"D14_032733_1028_XN_77S036W",-76.67,322.10,400,21300
1510486,0.122,0.028,"D14_032733_1028_XN_77S036W",-76.61,322.04,400,21900
1510487,0.087,0.000,"D14_032733_1028_XN_77S036W",-76.55,321.99,400,22500
1510488,0.046,0.041,"D14_032733_1028_XN_77S036W",-76.49,321.94,400,23100
1510489,0.000,0.000,"D14_032733_1028_XN_77S036W",-76.43,321.88,400,23700
1510490,0.100,0.000,"D14_032733_1028_XN_77S036W",-76.37,321.83,400,24300
1510491,0.317,0.000,"D14_032733_1028_XN_77S036W",-76.32,321.78,400,24900
1510492,0.151,0.000,"D14_032733_1028_XN_77S036W",-76.26,321.73,400,25500
1510493,0.051,0.045,"D14_032733_1028_XN_77S036W",-76.20,321.68,400,26100
1510494,0.098,0.000,"D14_032733_1028_XN_77S036W",-76.14,321.63,400,26700
1510495,0.224,0.000,"D14_032733_1028_XN_77S036W",-76.08,321.58,400,27300
1510496,0.135,0.041,"D14_032733_1028_XN_77S036W",-76.02,321.53,400,27900
1510497,0.093,0.000,"D14_032733_1028_XN_77S036W",-75.96,321.48,400,28500
1510498,0.238,0.000,"D14_032733_1028_XN_77S036W",-75.90,321.43,400,29100
1510499,0.050,0.000,"D14_032733_1028_XN_77S036W",-75.84,321.38,400,29700
1510500,0.046,0.000,"D14_032733_1028_XN_77S036W",-75.78,321.33,400,30300
1510501,0.026,0.092,"D14_032733_1028_XN_77S036W",-78.73,324.64,1200,300
